,Date,User,Tweet,company,Stock_status
7461,2022-07-04 03:34:43+00:00,rexuIti,"One track mind, one track heart / If I fail, I'll fall apart / Maybe it is all a test / Cause, I feel like I'm the worst / So I always act like I'm the best",iti,1
7462,2022-07-04 03:34:30+00:00,royxIti,@domsitro @Manubulnes2 @AfricanJokic @LouAye_ @statmuse Who’s fault is that,iti,1
7463,2022-07-04 03:29:56+00:00,Gagan67669241,#SSA .....Shaeed A AAzam student association Sirsa ......@CaptJasvinder  @NBChandana  @nitinsehra10  @ParmilBeniwal5  @RajDuddy  @RanbirJjp  @armyof_captain  @ka_phena  @Kaptankisena  @iti_sela https://t.co/HgxSkmpVbE,iti,1
7464,2022-07-04 03:10:29+00:00,gusssr,@iti_maki @C0unsel0rX Or a hole in the wall restaurant with fly strips?,iti,1
7465,2022-07-04 02:43:16+00:00,_Sarkari_Result,UP Railway NCR 1659 ITI Apprentice Online Form https://t.co/2ENpFdm9fU,iti,1
7466,2022-07-04 02:42:25+00:00,rojgar_samachar,UP Railway NCR 1659 ITI Apprentice Online Form https://t.co/AlwooK2FoF,iti,1
7467,2022-07-04 02:40:36+00:00,SResultHindi,UP Railway NCR 1659 ITI Apprentice Online Form https://t.co/rI0iYZe46n,iti,1
7468,2022-07-04 02:39:34+00:00,smolshlong,@_damoe Edited iti,iti,1
7469,2022-07-04 02:34:01+00:00,rchatrath,@gangarampunia Sir please see the timings of traffic signal at ITI chowk. These are very much non aligned. Vehicle coming from Ambala side had to wait for 2 red lights while taking right towards NDRI road. Please rectify. Thanks,iti,1
7470,2022-07-04 02:33:21+00:00,rexuIti,"Surprisingly pure and innocent / Baby Pink and Baby Blue, hand in hand / Two tiny bodies promised that / No matter what happened, they were going to trust each other",iti,1
7471,2022-07-04 02:28:39+00:00,royxIti,@mailsusd @Miles1xx @normuus @Notoreus1v @Fizzzylol fuck he is. Rip Albert 🕊,iti,1
7472,2022-07-04 02:28:02+00:00,royxIti,@mailsusd @Miles1xx @normuus @Notoreus1v @Fizzzylol im keeping my puppy far away from you,iti,1
7473,2022-07-04 02:27:24+00:00,royxIti,@Manubulnes2 @AfricanJokic @LouAye_ @statmuse No bcuz that warriors team couldn’t beat a healthy cavs team lmao look at 2016 fully healthy cavs but when cavs injured 2015 they won lol,iti,1
7474,2022-07-04 02:23:15+00:00,anne_iti,ITS THEM https://t.co/A8xcUkpmwr,iti,1
7475,2022-07-04 02:21:42+00:00,royxIti,@lamaristheMVP @Tycoon_Sports4 @MATt__0o @DrGuru_ @TheNBACentral @MarcJSpears Triple teamed lmao whilst the Celtics were running drop coverage on steph,iti,1
7476,2022-07-04 02:21:12+00:00,royxIti,@lamaristheMVP @DrGuru_ @TheNBACentral @MarcJSpears None of those pieces compare to the impact kd provides lmao,iti,1
7477,2022-07-04 02:17:39+00:00,royxIti,@Tycoon_Sports4 @MATt__0o @lamaristheMVP @DrGuru_ @TheNBACentral @MarcJSpears Curry’s team was way better and kd had no defensive help the roster that was built around him sucks ass,iti,1
7478,2022-07-04 02:16:23+00:00,royxIti,"@lamaristheMVP @DrGuru_ @TheNBACentral @MarcJSpears cuz they can 3 peat and become the best dynasty in nba history, with the current team they are not 3 peating",iti,1
7479,2022-07-04 02:14:30+00:00,royxIti,@TenzyXl Your not the real black cented anymore,iti,1
7480,2022-07-04 02:12:30+00:00,royxIti,"@Tycoon_Sports4 @MATt__0o @lamaristheMVP @DrGuru_ @TheNBACentral @MarcJSpears MVP, 4x scoring title, 10x all nba, 12x all star, ROTY, FMVP over steph curry twice.",iti,1
7481,2022-07-04 02:11:46+00:00,royxIti,@lamaristheMVP @DrGuru_ @TheNBACentral @MarcJSpears 34 year old who averages 30 still 🤣,iti,1
7482,2022-07-04 02:10:13+00:00,royxIti,@liljjz @Vaxist_ @Shiftsalt @Plyrix_ What mail said,iti,1
7483,2022-07-04 02:09:44+00:00,royxIti,"@Undoubtedly_1 @AndrewRiffe1 @RealSkipBayless Lmao they can’t tell kd what to do, he runs the team",iti,1
7484,2022-07-04 02:08:20+00:00,royxIti,@RealSkipBayless they can’t tell kd what to do lmao he runs the team,iti,1
7485,2022-07-04 02:08:08+00:00,royxIti,@durantmuse @RealSkipBayless he acting like kd doesn’t run the nets 🤣,iti,1
7486,2022-07-04 02:07:29+00:00,royxIti,@GamerlegendXBL @uhhhhLo white ppl care more abt ppl saying the n word then black ppl do,iti,1
7487,2022-07-04 02:06:38+00:00,royxIti,@Malach1Z @Cobie1x I neva miss,iti,1
7488,2022-07-04 02:04:54+00:00,royxIti,@wucidwookie @Janieled Keep grinding he’ll fb one day,iti,1
7489,2022-07-04 02:03:40+00:00,royxIti,"@wucidwookie @Janieled No he said soft versions of you, not the current you",iti,1
7490,2022-07-04 02:03:13+00:00,royxIti,@mailsusd That’s my photo,iti,1
7491,2022-07-04 02:02:52+00:00,royxIti,@Cobie1x ur implying that ppl need to get off the game and go outside or at least that’s the message I got from this tweet which was contradicting bcuz you have your fortnite power ranking in your bio,iti,1
7492,2022-07-04 01:58:45+00:00,NHTC,"@ArrayOfKicks Being ""from"" Ireland is not a genetic condition.
I know a black man ""from"" Ireland.",iti,1
7493,2022-07-04 01:56:27+00:00,royxIti,"@Tkaylol Not assumptions, just experience",iti,1
7494,2022-07-04 01:55:29+00:00,BHUPENDRA228001,"@74_alok,@UPGovt Respected sir,the recruitment of 2504 posts of ITI instructors was to be completed within 100 days of the second term, but due to the inaction of UPSSSC, the main examination has been postponed. It is a humble request to you to conduct the main examination.",iti,1
7495,2022-07-04 01:55:27+00:00,royxIti,@Cobie1x - the mf with pr in his bio,iti,1
7496,2022-07-04 01:46:41+00:00,Seval23P,"@sahayamdeiva1 @ptrmadurai How about engineering College? More number of engineering Colleges located in Tamil nadu. Arts and others very rare. ITI polytechnic are very low in TN. Dravidian model not for creating skilled people, Dravidian model meant for filling ministers pocket.",iti,1
7497,2022-07-04 01:34:19+00:00,royxIti,@Tkaylol Every1 in the com says it yet denies it and makes a big deal outta it when someone says it 🤣,iti,1
7498,2022-07-04 01:34:02+00:00,rexuIti,"What the hell... this doesn't make any sense... out of everyone, *I'm* the only one left?! What the hell?! What kind of joke is this?!",iti,1
7499,2022-07-04 01:28:55+00:00,anne_iti,chomp https://t.co/63rX5XWgcA,iti,1
7500,2022-07-04 01:17:31+00:00,iti_yash,Great to see Pakka skills in IPPTA Magazine. https://t.co/pVUfiE2PSV,iti,1
7501,2022-07-04 01:04:11+00:00,jenneterkim,@anirafire now united?,iti,1
7502,2022-07-04 00:47:34+00:00,royxIti,"@SwagFPS_ @rockstarrMo @BleacherReport @MarcJSpears not really they only cruised this year cuz of clips not healthy, nuggets not healthy, they didn’t face the suns. They just lost some really important role players too I don’t think they can get past the west next year without kd. If they have kd tho it’ll be a 3 peat.",iti,1
7503,2022-07-04 00:38:23+00:00,royxIti,@susan1234456789 Dick eating is crazy,iti,1
7504,2022-07-04 00:37:41+00:00,royxIti,"@thatkid856 @Zekrom70 @susan1234456789 if I’m the nets trade looks like:
kyrie

westbrook
Tht
2 firsts",iti,1
7505,2022-07-04 00:37:00+00:00,royxIti,@thatkid856 @Zekrom70 @susan1234456789 And idk why you delusional lakers fans think ur getting a starting 2 guard in a kyrie trade 🤣 nets have the leverage in that trade y’all are literally giving em one of the worst contracts in the nba 🤣,iti,1
7506,2022-07-04 00:36:05+00:00,royxIti,@thatkid856 @Zekrom70 @susan1234456789 Joe harris is right there…,iti,1
7507,2022-07-04 00:34:23+00:00,budbukbum1,@DhanrajHirawat @Sanjay_Dixit @omkarchaudhary @JaipurDialogues @ocnnetwork It can be considered as first step as it helps the Muslim students with wide open options when they study general education until 10th if not higher. They can then go for different ITI or polytechnic trades. Religious education won’t make one financially sound.,iti,1
7508,2022-07-04 00:33:33+00:00,rexuIti,Goodnight. I love you.,iti,1
7509,2022-07-04 00:33:08+00:00,royxIti,@Goujywyd @Tkaylol ok so am I,iti,1
7510,2022-07-04 00:32:56+00:00,royxIti,"@carter_heifner @wolves2025chmps @RussResidence @PGSupremacy @ESPNNBA @TheDailyShow Don’t compare draymond to Scottie and I understand what ur saying but with your logic your essentially calling ad, kyrie, harden, Paul George all role players since they are second best on their teams",iti,1
7511,2022-07-04 00:30:01+00:00,royxIti,@ESPNNBA @TheDailyShow Bill Russell has 11,iti,1
7512,2022-07-04 00:29:01+00:00,royxIti,@Tkaylol “You guys say that and the f slur” acting like you don’t say that stuff either 🤣,iti,1
7513,2022-07-04 00:10:32+00:00,CN_Inflatable,"hi, my friend.
iti s sam here , we like to see if your company looks for some air advertising replica or arch entrance or replicas for public attention.?

sam

https://t.co/npSCeMsyUF

sam https://t.co/d4RTvYtdVw",iti,1
7514,2022-07-04 00:09:04+00:00,royxIti,@Lawsonfn1 I been blocked,iti,1
7515,2022-07-04 00:07:15+00:00,royxIti,@Suk3Slam @Vaxist_ No no pls,iti,1
7516,2022-07-03 23:52:23+00:00,NHTC,"@mswright353 Their laws are self serving, but fortunately those laws are only enforceable within UK.

They s\re simply passing laws that make any economic interaction with the outside world complex and problematic.

Legislating themselves into inefficiency and irrelevance.",iti,1
7517,2022-07-03 23:50:55+00:00,PouTepou,"@SteveBraunias I once got on the piss with Sam Hunt , Dun Mihaka , Tim Shadbolt and Tame Iti whilst Sonny Day played .
Vista Bar Gluepot. ❤️",iti,1
7518,2022-07-03 23:48:30+00:00,sarcasticeli,@keyspamming ??? what happened iti,iti,1
7519,2022-07-03 23:33:02+00:00,rexuIti,"As he cried, he drew music notes in blood.",iti,1
7520,2022-07-03 23:19:13+00:00,keyspamming,i hate myself so much,iti,1
7521,2022-07-03 23:17:05+00:00,onsminute,iti momoin https://t.co/Y7uUmx9kwe,iti,1
7522,2022-07-03 23:15:34+00:00,keyspamming,i dont understand at all is this it have i lost it,iti,1
7523,2022-07-03 23:15:10+00:00,keyspamming,what is going on WHAT IS GOING ONNN,iti,1
7524,2022-07-03 23:13:10+00:00,C0unsel0rX,@iti_maki YAaaassss! And how did you know I own a gorilla suit?,iti,1
7525,2022-07-03 23:11:41+00:00,keyspamming,but i have no one else to tell,iti,1
7526,2022-07-03 23:01:17+00:00,upserss,@iti_maki I also saw Goose.,iti,1
7527,2022-07-03 22:59:40+00:00,upserss,"@iti_maki Smh, what am I going to do with you?",iti,1
7528,2022-07-03 22:57:50+00:00,anne_iti,i need lightcannon to survive https://t.co/ADCcyEPZLj,iti,1
7529,2022-07-03 22:51:49+00:00,NHTC,"@slabbb77 @AlsoRandom I never challenged the source.

The identity of the source neither proves nor disproves the claim.",iti,1
7530,2022-07-03 22:51:20+00:00,NHTC,"@slabbb77 @AlsoRandom That graph simply shows the proportion of the infected who are vaccinated or not.

Compare it with the proportions of vaccinated &amp; unvaccinated in the uninfected population.
IF there those 2 databases deviate, then I will believe it.

The graph as presented proves NOTHING.",iti,1
7531,2022-07-03 22:50:13+00:00,Its_me_Kheira,"@Iti_deep She called them baby 
She said&gt;&gt; I m so sorry baby &amp; 
&gt;&gt;&gt; come on baby we are going home 😭😭😭😭😭😭",iti,1
7532,2022-07-03 22:50:03+00:00,i041200snw,@yawnchanted iti omggg i missed you so much anyways happy birthday  i hope you had a fun day and like girll you go the concert as a birthday gift wishing you a happy year from now on pls remember your a special soul here in this world you deserve to be loved sending hugs and wishes to you,iti,1
7533,2022-07-03 22:43:59+00:00,royxIti,@NenXBL Not me,iti,1
7534,2022-07-03 22:43:51+00:00,royxIti,@Vaxist_ With or without intendment it doesn’t matter cuz at the end of the day I’m not lying when I call sasuke it,iti,1
7535,2022-07-03 22:43:41+00:00,TrishaTMBMETAL,@iti_maki Do it,iti,1
7536,2022-07-03 22:40:10+00:00,keyspamming,was that necessary,iti,1
7537,2022-07-03 22:34:50+00:00,royxIti,"@liljjz @ObesePiece @AnklesXI Dada, I fwushy my pewpy",iti,1
7538,2022-07-03 22:34:03+00:00,royxIti,@liljjz @ObesePiece @AnklesXI did you hear me flush my poopy,iti,1
7539,2022-07-03 22:33:35+00:00,rexuIti,You will definitely get out this time. ...I will definitely get you out this time.,iti,1
7540,2022-07-03 22:29:00+00:00,royxIti,@liljjz @NoxMGMT knot yew doe.,iti,1
7541,2022-07-03 22:26:45+00:00,royxIti,@SwagFPS_ He said hard r which isn’t a big deal everyone says it but everyone overreacting now lol,iti,1
7542,2022-07-03 22:25:40+00:00,royxIti,@Smallyuri12 Real,iti,1
7543,2022-07-03 22:22:52+00:00,Deity15108780,@Fortune_Jamez @Ezekiel08274462 @renoomokri It's the iti for Me 😂🤣😂 ooh shit,iti,1
7544,2022-07-03 22:19:51+00:00,lasandraoflagos,"@zeniithbankpl20 @Lovely_dovie Ewu, proper ITI that’s what you fake zenith rep is",iti,1
7545,2022-07-03 22:12:22+00:00,WheroAndIti,@BelleBoo8 You worked it like a pro 😻,iti,1
7546,2022-07-03 22:10:19+00:00,WheroAndIti,@Wackelkasper Good to see you taking it easy today Gina. I did too 😸 https://t.co/5XuRyOhz6H,iti,1
7547,2022-07-03 21:52:24+00:00,itiola_victor,"@Airdrop_LC The project was executed in a very professional manner and had a clear development plan. Without a doubt ,this is one of the best projects out there ,success always 

@dem0la_ @adetokunbough @Iti_Sam 

#LegitCommunity #Chat_on_Blockchain #Airdrop",iti,1
7548,2022-07-03 21:47:26+00:00,_zainabaws,Today’s been amazing! Thank you ITI for the energy and excitement you displayed during our Serverless talks. #ShababsOnTour,iti,1
7549,2022-07-03 21:39:06+00:00,sohnjukper,@20cmsoob this was only the beginning btw iti pregatesc niste poze interesante&lt;33 cu diferiti indivizi pt maine just wait,iti,1
7550,2022-07-03 21:37:24+00:00,keyspamming,i am a bad frie d rn but i cant help it,iti,1
7551,2022-07-03 21:36:34+00:00,anne_iti,@DanApenas_ ITS A LIFESTYLE.,iti,1
7552,2022-07-03 21:33:18+00:00,rexuIti,And these friends / mustn't see the midnight in me...,iti,1
7553,2022-07-03 21:31:55+00:00,DanApenas_,"@anne_iti But you dont ""uwu"" anymore 🧐",iti,1
7554,2022-07-03 21:31:42+00:00,keyspamming,@puhtuss i cant write,iti,1
7555,2022-07-03 21:30:41+00:00,Iti_Sam,@abyhonour Sincerely,iti,1
7556,2022-07-03 21:28:13+00:00,keyspamming,i think i have gone insane,iti,1
7557,2022-07-03 21:23:54+00:00,keyspamming,@r1cemlk AHHHH WHATS GOING ONNN,iti,1
7558,2022-07-03 21:14:02+00:00,Mbiti72640707,Some in My kikuyu COMMUNITY are MOTHS revolving around the HOT LAMP(Ruto). Moths revolve around a lamp enjoying the light (money) until they get burnt and die. Matu ataiguo ri nimo mariaguo ni iti kirimarimu riu ni muthuri muthaka. Baada ya kupata? https://t.co/XPsCtzWc8w,iti,1
7559,2022-07-03 21:07:46+00:00,Carlsaidit,@iti_maki You too!! Have fun just don’t go BOOOM!!,iti,1
7560,2022-07-03 21:04:37+00:00,Carlsaidit,@iti_maki @EndofIMusic Yes! That fucker knows how its done😆,iti,1
7561,2022-07-03 20:59:17+00:00,saifulI41679527,@Anshush77367332 @himantabiswa @narendramodi The difference between a trained army and an agniveer is as different between IIT and ITI,iti,1
7562,2022-07-03 20:55:48+00:00,upserss,"@iti_maki Saw Elvis, that count?",iti,1
7563,2022-07-03 20:54:46+00:00,pjmloyaI,chissy iti https://t.co/Yb4ywfDbSf,iti,1
7564,2022-07-03 20:54:32+00:00,yawnchanted,@dubaddusnoona @SdimplesSoobin Wait soo true 😭 they are either the sweetest or the scariest,iti,1
7565,2022-07-03 20:51:33+00:00,yawnchanted,@SdimplesSoobin @dubaddusnoona He is defination of PERFECTION ✨🤧,iti,1
7566,2022-07-03 20:49:59+00:00,yawnchanted,@SdimplesSoobin @dubaddusnoona He is soo cool i can't 😭,iti,1
7567,2022-07-03 20:48:50+00:00,yawnchanted,@dubaddusnoona @SdimplesSoobin English teachers are soo cool..,iti,1
7568,2022-07-03 20:47:18+00:00,yawnchanted,"@SdimplesSoobin @dubaddusnoona Muscle?? Wait let me show you this too then😁❤️
https://t.co/UB7rFUdUvP",iti,1
7569,2022-07-03 20:45:28+00:00,yawnchanted,@dubaddusnoona @SdimplesSoobin Ooh now I get it a little 😯,iti,1
7570,2022-07-03 20:44:32+00:00,yawnchanted,@dubaddusnoona @SdimplesSoobin Help why are you saying sorry lmao😭 I was just curious what you guys were taking about 😂,iti,1
7571,2022-07-03 20:42:23+00:00,yawnchanted,@dubaddusnoona @SdimplesSoobin Idk?? You both in my notifs and I can't understand a word 😶,iti,1
7572,2022-07-03 20:40:12+00:00,yawnchanted,@dubaddusnoona @SdimplesSoobin Translation pl??😐,iti,1
7573,2022-07-03 20:33:16+00:00,rexuIti,"After all, you’re my one and only brother, who’s been with me since before we were born.",iti,1
7574,2022-07-03 20:30:33+00:00,ITIFdc,"💡#InnovationFactoftheWeek: Michigan saw the largest growth in #VentureCapital #investment of any state between 2016 and 2020

https://t.co/SvS9NpJGs9",iti,1
7575,2022-07-03 20:30:18+00:00,TherealRodScott,"They probably denying that iti s them, too...lol https://t.co/Ql5TwAm7BA",iti,1
7576,2022-07-03 20:13:33+00:00,royxIti,@lamaristheMVP @DrGuru_ @TheNBACentral @MarcJSpears Lmao yeah you don’t have to give up much for the best player in the word,iti,1
7577,2022-07-03 20:06:50+00:00,ITI103,@kcastillo99 @Au17__ This is the worst joke I’ve ever heard,iti,1
7578,2022-07-03 19:57:34+00:00,Rhulani_Elvis,@belinda_lingula Exes iti enemy ta progress 🤣,iti,1
7579,2022-07-03 19:55:13+00:00,CamihBts,"@KingSeokjinBr @BTS_twt Humm iti gostoso, queria comer Kimbap agora kk 💜😋🌯

Saudades de um Eat Jin 🥺

GLOBAL OST YOURS JIN
WE HEART YOU JIN

Listening to #Yours_Jin the longest charting OST of 2021 and #SuperTuna_Jin the Global Viral Hit Song by #BTSJIN #JIN of @BTS_twt https://t.co/3nl5fRMcrF",iti,1
7580,2022-07-03 19:54:54+00:00,SchoolDropOut14,"@EdmundKudzayi We won't stop Baba Jukwa. Even ukabuditsa Mahere achisvirwa hatinei nazvo. We ain't bowing down to blackmail! Iwewe wakarohwa wani na Jonso ne Vaseline,  did we say anything? Iti nyoo and I wil expose you. I have your videos also https://t.co/XyCELikpGm",iti,1
7581,2022-07-03 19:53:40+00:00,yestohvnn,@DoraAventura_ KKKKKKKKKKKKKK iti,iti,1
7582,2022-07-03 19:50:59+00:00,ITI103,@kcastillo99 You will never be funny,iti,1
